date,district,source,value
2017-12-03 00:42:22,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,62.4
2017-12-03 00:42:22,Northern Owens Valley,Pleasant Valley Outflow,353.0
2017-12-03 00:42:22,Northern Owens Valley,Baker Ck. At LA Station Flow,7.8
2017-12-03 00:42:22,Northern Owens Valley,Big Pine Ck. USGS Flow,18.5
2017-12-03 00:42:22,Northern Owens Valley,O.R. Below Big Pine,451.9
2017-12-03 00:42:22,Northern Owens Valley,Fish Springs At RR Flow,35.9
2017-12-03 00:42:22,Northern Owens Valley,Tinemaha Reservoir Outflow,469.7
2017-12-03 00:42:22,Northern Owens Valley,Bishop Creek Through Plant 6,0.4
2017-12-03 00:42:22,Northern Owens Valley,Bishop Creek Around Plant 6,54.7
2017-12-03 00:42:22,Southern Owens Valley,Tinemaha Reservoir Outflow,469.7
2017-12-03 00:42:22,Southern Owens Valley,Indep. Ck. At Junction Flow,4.9
2017-12-03 00:42:22,Southern Owens Valley,LAA at Alabama Flow,587.0
2017-12-03 00:42:22,Southern Owens Valley,Cottonwood Ck. At LAA Flow,2.0
2017-12-03 00:42:22,Southern Owens Valley,LAA at Cottonwood Flow,646.0
2017-12-03 00:42:22,Southern Owens Valley,Haiwee LAA #1 Current Flow,90.5
2017-12-03 00:42:22,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2017-12-03 00:42:22,Southern Owens Valley,Reinhackel Flow,2.6
2017-12-03 00:42:22,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2017-12-03 00:42:22,Southern Owens Valley,Cartago Spillgate Outflow,36.2
2017-12-03 00:42:22,Lower Owens River Project,LORP Intake Flow,41.0
2017-12-03 00:42:22,Lower Owens River Project,LORP at Mazourka Canyon Road,43.0
2017-12-03 00:42:22,Lower Owens River Project,LORP at Reinhackle Springs,55.0
2017-12-03 00:42:22,Lower Owens River Project,LORP Above Pumpstation,0.0
2017-12-03 00:42:22,Lower Owens River Project,LORP At Pump Station Discharge Flow,0.0
2017-12-03 00:42:22,Mono Basin,Lee Vining Intake Above Flow,33.3
2017-12-03 00:42:22,Mono Basin,Lee Vining Intake Below Flow,28.7
2017-12-03 00:42:22,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2017-12-03 00:42:22,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2017-12-03 00:42:22,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2017-12-03 00:42:22,Mono Basin,Parker Ck. Under Conduit Flow,6.0
2017-12-03 00:42:22,Mono Basin,Parker Ck. Above Conduit Flow,6.0
2017-12-03 00:42:22,Mono Basin,Grant Lk. Spill Flow,0.0
2017-12-03 00:42:22,Mono Basin,Mono Gate 1 Return Ditch Flow,55.8
2017-12-03 00:42:22,Mono Basin,Grant Lk. Outflow,60.0
2017-12-03 00:42:22,Mono Basin,Rush Ck. at Damsite Flow,28.1
2017-12-03 00:42:22,Mono Basin,Flow to West Portal,0.0
2017-12-03 00:42:22,Long Valley,East Portal Flow,11.0
2017-12-03 00:42:22,Long Valley,OR Below EP Flow,69.0
2017-12-03 00:42:22,Long Valley,Hot Ck.at Hwy. Flow,17.0
2017-12-03 00:42:22,Long Valley,McGee Ck. Lower Sta. Flow,17.5
2017-12-03 00:42:22,Long Valley,Long Valley Current Outflow,361.4
2017-12-03 00:42:22,Long Valley,Rock Ck. Div. Flow,0.0
2017-12-03 00:42:22,Long Valley,Upper Gorge at TRS,35.1
2017-12-03 00:42:22,Southern District,Haiwee LAA #2 Current Flow,0.0
2017-12-03 00:42:22,Southern District,Haiwee LAA #1 Current Flow,90.5
2017-12-03 00:42:22,Southern District,LAA #1 Flow at Fairmont Reservoir,0.0
2017-12-03 00:42:22,Southern District,LAA #2 Flow at Fairmont Res.,50.2
2017-12-03 00:42:22,Southern District,Bouquet Reservoir Inflow,0.2
2017-12-03 00:42:22,Southern District,Bouquet Reservoir Outflow,200.3
2017-12-03 00:42:22,Southern District,LAA #1 at Soledad Flow,252.1
2017-12-03 00:42:22,Southern District,LAA #2 at Soledad Flow,0.0
2017-12-03 00:42:23,Northern Owens Valley,Pleasant Valley Elevation,4375.5
2017-12-03 00:42:23,Southern Owens Valley,LAA at Alabama Level,9.1
2017-12-03 00:42:23,Southern Owens Valley,LAA at Alabama Water Temp,45.6
2017-12-03 00:42:23,Southern Owens Valley,LAA at Cottonwood Level,10.1
2017-12-03 00:42:23,Southern Owens Valley,LAA at Cotton. Water Temp,46.2
2017-12-03 00:42:23,Southern Owens Valley,N. Haiwee Elevation,3756.8
