date,district,source,value
2020-01-25 00:38:49,Southern District,Haiwee LAA #2 Current Flow,43.1
2020-01-25 00:38:49,Southern District,Bouquet Reservoir Inflow,0.2
2020-01-25 00:38:49,Southern District,Bouquet Reservoir Outflow,0.4
2020-01-25 00:38:49,Southern District,LAA #1 at Soledad Flow,0.0
2020-01-25 00:38:49,Southern District,LAA #2 at Soledad Flow,57.7
2020-01-25 00:38:49,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,44.0
2020-01-25 00:38:49,Northern Owens Valley,Pleasant Valley Outflow,149.5
2020-01-25 00:38:49,Northern Owens Valley,Baker Ck. At LA Station Flow,7.6
2020-01-25 00:38:49,Northern Owens Valley,Big Pine Ck. USGS Flow,11.9
2020-01-25 00:38:49,Northern Owens Valley,O.R. Below Big Pine,254.3
2020-01-25 00:38:49,Northern Owens Valley,Fish Springs At RR Flow,32.9
2020-01-25 00:38:49,Northern Owens Valley,Tinemaha Reservoir Outflow,176.9
2020-01-25 00:38:49,Northern Owens Valley,Bishop Creek Through Plant 6,0.0
2020-01-25 00:38:49,Northern Owens Valley,Bishop Creek Around Plant 6,3.3
2020-01-25 00:38:49,Lower Owens River Project,LORP Intake Flow,44.0
2020-01-25 00:38:49,Lower Owens River Project,LORP at Mazourka Canyon Road,45.0
2020-01-25 00:38:49,Lower Owens River Project,LORP at Reinhackle Springs,51.0
2020-01-25 00:38:49,Lower Owens River Project,LORP Above Pumpstation,51.0
2020-01-25 00:38:49,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2020-01-25 00:38:49,Mono Basin,Lee Vining Intake Above Flow,32.8
2020-01-25 00:38:49,Mono Basin,Lee Vining Intake Below Flow,20.2
2020-01-25 00:38:49,Mono Basin,Walker Ck. Above Conduit Flow,6.0
2020-01-25 00:38:49,Mono Basin,L.V. Conduit Below Intake Flow,13.0
2020-01-25 00:38:49,Mono Basin,Walker Ck. Under Conduit Flow,1.0
2020-01-25 00:38:49,Mono Basin,Parker Ck. Under Conduit Flow,5.0
2020-01-25 00:38:49,Mono Basin,Parker Ck. Above Conduit Flow,5.0
2020-01-25 00:38:49,Mono Basin,Grant Lk. Spill Flow,0.0
2020-01-25 00:38:49,Mono Basin,Mono Gate 1 Return Ditch Flow,27.9
2020-01-25 00:38:49,Mono Basin,Grant Lk. Outflow,64.0
2020-01-25 00:38:49,Mono Basin,Rush Ck. at Damsite Flow,6.3
2020-01-25 00:38:49,Mono Basin,Flow to West Portal,30.2
2020-01-25 00:38:49,Southern Owens Valley,Tinemaha Reservoir Outflow,176.9
2020-01-25 00:38:49,Southern Owens Valley,Haiwee LAA #2 Current Flow,43.1
2020-01-25 00:38:49,Southern Owens Valley,Reinhackel Flow,2.3
2020-01-25 00:38:49,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2020-01-25 00:38:49,Southern Owens Valley,Cartago Spillgate Outflow,37.1
2020-01-25 00:38:49,Long Valley,East Portal Flow,41.0
2020-01-25 00:38:49,Long Valley,OR Below EP Flow,104.0
2020-01-25 00:38:49,Long Valley,Hot Ck.at Hwy. Flow,5.0
2020-01-25 00:38:49,Long Valley,McGee Ck. Lower Sta. Flow,10.8
2020-01-25 00:38:49,Long Valley,Long Valley Current Outflow,80.5
2020-01-25 00:38:49,Long Valley,Rock Ck. Div. Flow,0.0
2020-01-25 00:38:49,Long Valley,Upper Gorge Total Release,84.8
2020-01-25 00:38:49,Long Valley,Release at Middle Gorge,0.0
2020-01-25 00:38:50,Northern Owens Valley,Pleasant Valley Elevation,4387.0
2020-01-25 00:38:50,Mono Basin,Mono Lk. Elevation,6382.2
2020-01-25 00:38:50,Mono Basin,Grant Lk. Elevation,7110.2
2020-01-25 00:38:50,Southern Owens Valley,LAA at Cotton. Water Temp,45.0
2020-01-25 00:38:50,Long Valley,Long Valley Elevation,6771.8
2020-01-25 01:38:49,Southern District,Haiwee LAA #2 Current Flow,43.1
2020-01-25 01:38:49,Southern District,Bouquet Reservoir Inflow,0.2
2020-01-25 01:38:49,Southern District,Bouquet Reservoir Outflow,0.7
2020-01-25 01:38:49,Southern District,LAA #1 at Soledad Flow,0.0
2020-01-25 01:38:49,Southern District,LAA #2 at Soledad Flow,57.7
