date,district,source,value
2018-05-23 00:44:27,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,97.4
2018-05-23 00:44:27,Northern Owens Valley,Pleasant Valley Outflow,304.9
2018-05-23 00:44:27,Northern Owens Valley,Baker Ck. At LA Station Flow,7.6
2018-05-23 00:44:27,Northern Owens Valley,Big Pine Ck. USGS Flow,46.7
2018-05-23 00:44:27,Northern Owens Valley,O.R. Below Big Pine,416.2
2018-05-23 00:44:27,Northern Owens Valley,Fish Springs At RR Flow,39.0
2018-05-23 00:44:27,Northern Owens Valley,Tinemaha Reservoir Outflow,303.2
2018-05-23 00:44:27,Northern Owens Valley,Bishop Creek Through Plant 6,0.5
2018-05-23 00:44:27,Northern Owens Valley,Bishop Creek Around Plant 6,150.6
2018-05-23 00:44:27,Lower Owens River Project,LORP Intake Flow,70.0
2018-05-23 00:44:27,Lower Owens River Project,LORP at Mazourka Canyon Road,54.0
2018-05-23 00:44:27,Lower Owens River Project,LORP at Reinhackle Springs,49.0
2018-05-23 00:44:27,Lower Owens River Project,LORP Above Pumpstation,44.0
2018-05-23 00:44:27,Lower Owens River Project,LORP At Pump Station Discharge Flow,36.0
2018-05-23 00:44:27,Long Valley,East Portal Flow,37.0
2018-05-23 00:44:27,Long Valley,OR Below EP Flow,114.0
2018-05-23 00:44:27,Long Valley,Hot Ck.at Hwy. Flow,56.0
2018-05-23 00:44:27,Long Valley,McGee Ck. Lower Sta. Flow,64.7
2018-05-23 00:44:27,Long Valley,Long Valley Current Outflow,129.1
2018-05-23 00:44:27,Long Valley,Rock Ck. Div. Flow,18.7
2018-05-23 00:44:27,Long Valley,Upper Gorge at TRS,14.1
2018-05-23 00:44:27,Southern Owens Valley,Tinemaha Reservoir Outflow,303.2
2018-05-23 00:44:27,Southern Owens Valley,Indep. Ck. At Junction Flow,23.1
2018-05-23 00:44:27,Southern Owens Valley,LAA at Alabama Flow,351.0
2018-05-23 00:44:27,Southern Owens Valley,LAA at Alabama Water Temp,64.6
2018-05-23 00:44:27,Southern Owens Valley,Cottonwood Ck. At LAA Flow,15.0
2018-05-23 00:44:27,Southern Owens Valley,LAA at Cottonwood Flow,301.0
2018-05-23 00:44:27,Southern Owens Valley,LAA at Cotton. Water Temp,64.6
2018-05-23 00:44:27,Southern Owens Valley,Haiwee LAA #1 Current Flow,144.0
2018-05-23 00:44:27,Southern Owens Valley,Haiwee LAA #2 Current Flow,194.0
2018-05-23 00:44:27,Southern Owens Valley,Reinhackel Flow,1.9
2018-05-23 00:44:27,Southern Owens Valley,Lubkin Spillgate Outflow,55.4
2018-05-23 00:44:27,Southern Owens Valley,Cartago Spillgate Outflow,67.1
2018-05-23 00:44:27,Mono Basin,Lee Vining Intake Above Flow,233.2
2018-05-23 00:44:27,Mono Basin,Lee Vining Intake Below Flow,57.1
2018-05-23 00:44:27,Mono Basin,Walker Ck. Above Conduit Flow,21.0
2018-05-23 00:44:27,Mono Basin,L.V. Conduit Below Intake Flow,172.0
2018-05-23 00:44:27,Mono Basin,Walker Ck. Under Conduit Flow,20.0
2018-05-23 00:44:27,Mono Basin,Parker Ck. Under Conduit Flow,27.0
2018-05-23 00:44:27,Mono Basin,Parker Ck. Above Conduit Flow,28.0
2018-05-23 00:44:27,Mono Basin,Grant Lk. Spill Flow,0.0
2018-05-23 00:44:27,Mono Basin,Mono Gate 1 Return Ditch Flow,104.5
2018-05-23 00:44:27,Mono Basin,Grant Lk. Outflow,135.2
2018-05-23 00:44:27,Mono Basin,Rush Ck. at Damsite Flow,215.2
2018-05-23 00:44:27,Mono Basin,Flow to West Portal,22.7
2018-05-23 00:44:27,Southern District,Haiwee LAA #2 Current Flow,194.0
2018-05-23 00:44:27,Southern District,Haiwee LAA #1 Current Flow,144.0
2018-05-23 00:44:27,Southern District,LAA #1 Flow at Fairmont Reservoir,145.6
2018-05-23 00:44:27,Southern District,LAA #2 Flow at Fairmont Res.,204.2
2018-05-23 00:44:27,Southern District,Bouquet Reservoir Inflow,14.5
2018-05-23 00:44:27,Southern District,Bouquet Reservoir Outflow,0.5
2018-05-23 00:44:27,Southern District,LAA #1 at Soledad Flow,257.2
2018-05-23 00:44:27,Southern District,LAA #2 at Soledad Flow,90.2
2018-05-23 00:44:28,Northern Owens Valley,Pleasant Valley Elevation,4387.5
2018-05-23 00:44:28,Long Valley,Long Valley Elevation,6775.1
2018-05-23 00:44:28,Southern Owens Valley,LAA at Alabama Level,7.0
2018-05-23 00:44:28,Southern Owens Valley,LAA at Cottonwood Level,7.1
2018-05-23 00:44:28,Southern Owens Valley,N. Haiwee Elevation,3757.0
2018-05-23 00:44:28,Southern Owens Valley,S. Haiwee Reservoir Elevation,3734.2
2018-05-23 00:44:28,Mono Basin,Mono Lk. Elevation,6381.6
2018-05-23 00:44:28,Mono Basin,Grant Lk. Elevation,7115.0
2018-05-23 00:44:28,Southern District,S. Haiwee Reservoir Elevation,3734.2
2018-05-23 00:44:28,Southern District,Fairmont Reservoir Elevation,3020.3
2018-05-23 00:44:28,Southern District,Bouquet Reservoir Elevation,2987.0
2018-05-23 01:44:27,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,98.9
2018-05-23 01:44:27,Northern Owens Valley,Pleasant Valley Outflow,302.9
2018-05-23 01:44:27,Northern Owens Valley,Baker Ck. At LA Station Flow,7.6
2018-05-23 01:44:27,Northern Owens Valley,Big Pine Ck. USGS Flow,46.7
2018-05-23 01:44:27,Northern Owens Valley,O.R. Below Big Pine,416.3
2018-05-23 01:44:27,Northern Owens Valley,Fish Springs At RR Flow,39.0
2018-05-23 01:44:27,Northern Owens Valley,Tinemaha Reservoir Outflow,303.2
