date,district,source,value
2019-05-25 12:20:33,Northern Owens Valley,Tinemaha Elevation,3861.6
2019-05-25 12:20:33,Southern Owens Valley,Tinemaha Elevation,3861.6
2019-05-25 12:50:33,Northern Owens Valley,Tinemaha Elevation,3861.6
2019-05-25 12:50:33,Southern Owens Valley,Tinemaha Elevation,3861.6
2019-05-25 13:20:33,Northern Owens Valley,Tinemaha Elevation,3861.5
2019-05-25 13:20:33,Southern Owens Valley,Tinemaha Elevation,3861.5
2019-05-25 13:50:33,Northern Owens Valley,Tinemaha Elevation,3861.5
2019-05-25 13:50:33,Southern Owens Valley,Tinemaha Elevation,3861.5
2019-05-25 14:05:32,Long Valley,East Portal Flow,13.0
2019-05-25 14:05:32,Long Valley,OR Below EP Flow,73.0
2019-05-25 14:05:32,Long Valley,Hot Ck.at Hwy. Flow,37.0
2019-05-25 14:05:32,Long Valley,McGee Ck. Lower Sta. Flow,40.3
2019-05-25 14:05:32,Long Valley,Long Valley Current Outflow,281.6
2019-05-25 14:05:32,Long Valley,Rock Ck. Div. Flow,14.4
2019-05-25 14:05:32,Long Valley,Upper Gorge at TRS,13.9
2019-05-25 14:05:32,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,69.8
2019-05-25 14:05:32,Northern Owens Valley,Pleasant Valley Outflow,375.7
2019-05-25 14:05:32,Northern Owens Valley,Baker Ck. At LA Station Flow,16.6
2019-05-25 14:05:32,Northern Owens Valley,Big Pine Ck. USGS Flow,36.1
2019-05-25 14:05:32,Northern Owens Valley,O.R. Below Big Pine,428.5
2019-05-25 14:05:32,Northern Owens Valley,Fish Springs At RR Flow,32.8
2019-05-25 14:05:32,Northern Owens Valley,Tinemaha Reservoir Outflow,454.1
2019-05-25 14:05:32,Northern Owens Valley,Bishop Creek Through Plant 6,110.8
2019-05-25 14:05:32,Northern Owens Valley,Bishop Creek Around Plant 6,3.4
2019-05-25 14:05:32,Southern Owens Valley,Tinemaha Reservoir Outflow,454.1
2019-05-25 14:05:32,Southern Owens Valley,Indep. Ck. At Junction Flow,27.4
2019-05-25 14:05:32,Southern Owens Valley,LAA at Alabama Flow,582.0
2019-05-25 14:05:32,Southern Owens Valley,Cottonwood Ck. At LAA Flow,77.0
2019-05-25 14:05:32,Southern Owens Valley,LAA at Cottonwood Flow,678.0
2019-05-25 14:05:32,Southern Owens Valley,Haiwee LAA #1 Current Flow,381.2
2019-05-25 14:05:32,Southern Owens Valley,Haiwee LAA #2 Current Flow,241.9
2019-05-25 14:05:32,Southern Owens Valley,Reinhackel Flow,1.8
2019-05-25 14:05:32,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2019-05-25 14:05:32,Southern Owens Valley,Cartago Spillgate Outflow,21.6
2019-05-25 14:05:32,Lower Owens River Project,LORP Intake Flow,65.0
2019-05-25 14:05:32,Lower Owens River Project,LORP at Mazourka Canyon Road,58.0
2019-05-25 14:05:32,Lower Owens River Project,LORP at Reinhackle Springs,97.0
2019-05-25 14:05:32,Lower Owens River Project,LORP Above Pumpstation,86.0
2019-05-25 14:05:32,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2019-05-25 14:05:33,Long Valley,Long Valley Elevation,6768.0
2019-05-25 14:05:33,Northern Owens Valley,Pleasant Valley Elevation,4387.5
2019-05-25 14:05:33,Southern Owens Valley,LAA at Alabama Level,9.2
2019-05-25 14:05:33,Southern Owens Valley,LAA at Alabama Water Temp,61.2
2019-05-25 14:05:33,Southern Owens Valley,LAA at Cottonwood Level,10.2
2019-05-25 14:05:33,Southern Owens Valley,LAA at Cotton. Water Temp,61.2
2019-05-25 14:05:33,Southern Owens Valley,N. Haiwee Elevation,3756.6
2019-05-25 14:05:33,Southern Owens Valley,S. Haiwee Reservoir Elevation,3731.8
2019-05-25 14:20:32,Long Valley,East Portal Flow,13.0
2019-05-25 14:20:32,Long Valley,OR Below EP Flow,73.0
2019-05-25 14:20:32,Long Valley,Hot Ck.at Hwy. Flow,37.0
2019-05-25 14:20:32,Long Valley,McGee Ck. Lower Sta. Flow,40.3
2019-05-25 14:20:32,Long Valley,Long Valley Current Outflow,282.9
2019-05-25 14:20:32,Long Valley,Rock Ck. Div. Flow,14.4
2019-05-25 14:20:32,Long Valley,Upper Gorge at TRS,13.6
2019-05-25 14:20:32,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,69.9
2019-05-25 14:20:32,Northern Owens Valley,Pleasant Valley Outflow,376.5
2019-05-25 14:20:32,Northern Owens Valley,Baker Ck. At LA Station Flow,16.6
2019-05-25 14:20:32,Northern Owens Valley,Big Pine Ck. USGS Flow,35.5
2019-05-25 14:20:32,Northern Owens Valley,O.R. Below Big Pine,425.4
2019-05-25 14:20:32,Northern Owens Valley,Fish Springs At RR Flow,32.8
2019-05-25 14:20:32,Northern Owens Valley,Tinemaha Reservoir Outflow,454.1
2019-05-25 14:20:32,Northern Owens Valley,Bishop Creek Through Plant 6,110.8
2019-05-25 14:20:32,Northern Owens Valley,Bishop Creek Around Plant 6,3.4
2019-05-25 14:20:32,Southern Owens Valley,Tinemaha Reservoir Outflow,454.1
2019-05-25 14:20:32,Southern Owens Valley,Indep. Ck. At Junction Flow,27.4
2019-05-25 14:20:32,Southern Owens Valley,LAA at Alabama Flow,582.0
2019-05-25 14:20:32,Southern Owens Valley,Cottonwood Ck. At LAA Flow,77.0
2019-05-25 14:20:32,Southern Owens Valley,LAA at Cottonwood Flow,675.0
2019-05-25 14:20:32,Southern Owens Valley,Haiwee LAA #1 Current Flow,381.2
2019-05-25 14:20:32,Southern Owens Valley,Haiwee LAA #2 Current Flow,241.9
2019-05-25 14:20:32,Southern Owens Valley,Reinhackel Flow,1.8
2019-05-25 14:20:32,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2019-05-25 14:20:32,Southern Owens Valley,Cartago Spillgate Outflow,21.6
2019-05-25 14:20:32,Lower Owens River Project,LORP Intake Flow,65.0
2019-05-25 14:20:32,Lower Owens River Project,LORP at Mazourka Canyon Road,58.0
2019-05-25 14:20:32,Lower Owens River Project,LORP at Reinhackle Springs,97.0
2019-05-25 14:20:32,Lower Owens River Project,LORP Above Pumpstation,86.0
2019-05-25 14:20:32,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2019-05-25 14:20:33,Southern Owens Valley,LAA at Alabama Water Temp,61.2
2019-05-25 14:20:33,Southern Owens Valley,LAA at Cotton. Water Temp,61.5
2019-05-25 14:20:34,Northern Owens Valley,Tinemaha Elevation,3861.5
2019-05-25 14:20:34,Southern Owens Valley,Tinemaha Elevation,3861.5
2019-05-25 14:20:34,Long Valley,Long Valley Elevation,6768.1
2019-05-25 14:20:34,Northern Owens Valley,Pleasant Valley Elevation,4387.5
2019-05-25 14:20:34,Southern Owens Valley,LAA at Alabama Level,9.2
2019-05-25 14:20:34,Southern Owens Valley,LAA at Cottonwood Level,10.2
2019-05-25 14:20:34,Southern Owens Valley,N. Haiwee Elevation,3756.6
2019-05-25 14:20:34,Southern Owens Valley,S. Haiwee Reservoir Elevation,3731.8
2019-05-25 14:35:32,Long Valley,East Portal Flow,13.0
2019-05-25 14:35:32,Long Valley,OR Below EP Flow,73.0
2019-05-25 14:35:32,Long Valley,Hot Ck.at Hwy. Flow,37.0
2019-05-25 14:35:32,Long Valley,McGee Ck. Lower Sta. Flow,40.3
2019-05-25 14:35:32,Long Valley,Long Valley Current Outflow,283.4
