date,district,source,value
2021-07-18 00:41:37,Mono Basin,Lee Vining Intake Above Flow,23.3
2021-07-18 00:41:37,Mono Basin,Lee Vining Intake Below Flow,25.3
2021-07-18 00:41:37,Mono Basin,Walker Ck. Above Conduit Flow,2.0
2021-07-18 00:41:37,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2021-07-18 00:41:37,Mono Basin,Walker Ck. Under Conduit Flow,2.0
2021-07-18 00:41:37,Mono Basin,Parker Ck. Under Conduit Flow,11.0
2021-07-18 00:41:37,Mono Basin,Parker Ck. Above Conduit Flow,11.0
2021-07-18 00:41:37,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-18 00:41:37,Mono Basin,Mono Gate 1 Return Ditch Flow,39.4
2021-07-18 00:41:37,Mono Basin,Grant Lk. Outflow,51.8
2021-07-18 00:41:37,Mono Basin,Rush Ck. at Damsite Flow,7.6
2021-07-18 00:41:37,Mono Basin,Flow to West Portal,0.0
2021-07-18 00:41:37,Long Valley,East Portal Flow,11.0
2021-07-18 00:41:37,Long Valley,OR Below EP Flow,59.0
2021-07-18 00:41:37,Long Valley,Hot Ck.at Hwy. Flow,3.0
2021-07-18 00:41:37,Long Valley,McGee Ck. Lower Sta. Flow,7.0
2021-07-18 00:41:37,Long Valley,Long Valley Current Outflow,59.6
2021-07-18 00:41:37,Long Valley,Rock Ck. Div. Flow,0.3
2021-07-18 00:41:37,Long Valley,Upper Gorge Total Release,65.0
2021-07-18 00:41:37,Long Valley,Release at Middle Gorge,0.0
2021-07-18 00:41:37,Southern Owens Valley,Tinemaha Reservoir Outflow,174.0
2021-07-18 00:41:37,Southern Owens Valley,Indep. Ck. At Junction Flow,2.9
2021-07-18 00:41:37,Southern Owens Valley,LAA at Alabama Flow,109.0
2021-07-18 00:41:37,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-18 00:41:37,Southern Owens Valley,LAA at Cottonwood Flow,151.0
2021-07-18 00:41:37,Southern Owens Valley,Haiwee LAA #1 Current Flow,64.8
2021-07-18 00:41:37,Southern Owens Valley,Haiwee LAA #2 Current Flow,42.3
2021-07-18 00:41:37,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-18 00:41:37,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-18 00:41:37,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2021-07-18 00:41:37,Lower Owens River Project,LORP Intake Flow,91.0
2021-07-18 00:41:37,Lower Owens River Project,LORP at Mazourka Canyon Road,68.0
2021-07-18 00:41:37,Lower Owens River Project,LORP at Reinhackle Springs,57.0
2021-07-18 00:41:37,Lower Owens River Project,LORP Above Pumpstation,50.0
2021-07-18 00:41:37,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2021-07-18 00:41:37,Southern District,Haiwee LAA #2 Current Flow,42.3
2021-07-18 00:41:37,Southern District,Haiwee LAA #1 Current Flow,64.8
2021-07-18 00:41:37,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-18 00:41:37,Southern District,LAA #2 Flow at Fairmont Res.,58.4
2021-07-18 00:41:37,Southern District,Bouquet Reservoir Inflow,26.6
2021-07-18 00:41:37,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-18 00:41:37,Southern District,LAA #1 at Soledad Flow,56.6
2021-07-18 00:41:37,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-18 00:41:37,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,27.1
2021-07-18 00:41:37,Northern Owens Valley,Pleasant Valley Outflow,223.5
2021-07-18 00:41:37,Northern Owens Valley,Baker Ck. At LA Station Flow,3.0
2021-07-18 00:41:37,Northern Owens Valley,Big Pine Ck. USGS Flow,47.0
2021-07-18 00:41:37,Northern Owens Valley,O.R. Below Big Pine,196.1
2021-07-18 00:41:37,Northern Owens Valley,Fish Springs At RR Flow,25.2
2021-07-18 00:41:37,Northern Owens Valley,Tinemaha Reservoir Outflow,174.0
2021-07-18 00:41:37,Northern Owens Valley,Bishop Creek Through Plant 6,76.3
2021-07-18 00:41:37,Northern Owens Valley,Bishop Creek Around Plant 6,4.4
2021-07-18 00:41:38,Mono Basin,Mono Lk. Elevation,6380.4
2021-07-18 00:41:38,Mono Basin,Grant Lk. Elevation,7105.5
2021-07-18 00:41:38,Long Valley,Long Valley Elevation,6765.7
2021-07-18 00:41:38,Southern Owens Valley,LAA at Alabama Level,4.1
2021-07-18 00:41:38,Southern Owens Valley,LAA at Alabama Water Temp,86.8
2021-07-18 00:41:38,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-18 00:41:38,Southern Owens Valley,LAA at Cotton. Water Temp,74.8
2021-07-18 00:41:38,Southern Owens Valley,N. Haiwee Elevation,3757.0
2021-07-18 00:41:38,Southern Owens Valley,S. Haiwee Reservoir Elevation,3724.2
2021-07-18 00:41:38,Southern District,S. Haiwee Reservoir Elevation,3724.2
2021-07-18 00:41:38,Southern District,Fairmont Reservoir Elevation,3026.6
2021-07-18 00:41:38,Southern District,Bouquet Reservoir Elevation,2987.6
2021-07-18 00:41:38,Northern Owens Valley,Pleasant Valley Elevation,4384.9
2021-07-18 01:41:36,Southern Owens Valley,Tinemaha Reservoir Outflow,174.0
2021-07-18 01:41:36,Southern Owens Valley,Indep. Ck. At Junction Flow,2.9
2021-07-18 01:41:36,Southern Owens Valley,LAA at Alabama Flow,108.0
2021-07-18 01:41:36,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-18 01:41:36,Southern Owens Valley,LAA at Cottonwood Flow,152.0
2021-07-18 01:41:36,Northern Owens Valley,Tinemaha Reservoir Outflow,174.0
2021-07-18 01:41:37,Mono Basin,Lee Vining Intake Above Flow,23.3
2021-07-18 01:41:37,Mono Basin,Lee Vining Intake Below Flow,25.3
2021-07-18 01:41:37,Mono Basin,Walker Ck. Above Conduit Flow,2.0
2021-07-18 01:41:37,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2021-07-18 01:41:37,Mono Basin,Walker Ck. Under Conduit Flow,2.0
2021-07-18 01:41:37,Mono Basin,Parker Ck. Under Conduit Flow,11.0
2021-07-18 01:41:37,Mono Basin,Parker Ck. Above Conduit Flow,11.0
2021-07-18 01:41:37,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-18 01:41:37,Mono Basin,Mono Gate 1 Return Ditch Flow,39.2
2021-07-18 01:41:37,Mono Basin,Grant Lk. Outflow,51.4
2021-07-18 01:41:37,Mono Basin,Rush Ck. at Damsite Flow,7.6
2021-07-18 01:41:37,Mono Basin,Flow to West Portal,0.0
2021-07-18 01:41:37,Long Valley,East Portal Flow,11.0
2021-07-18 01:41:37,Long Valley,OR Below EP Flow,59.0
2021-07-18 01:41:37,Long Valley,Hot Ck.at Hwy. Flow,3.0
2021-07-18 01:41:37,Long Valley,McGee Ck. Lower Sta. Flow,7.0
2021-07-18 01:41:37,Long Valley,Long Valley Current Outflow,62.9
2021-07-18 01:41:37,Long Valley,Rock Ck. Div. Flow,0.3
2021-07-18 01:41:37,Long Valley,Upper Gorge Total Release,65.0
2021-07-18 01:41:37,Long Valley,Release at Middle Gorge,0.0
2021-07-18 01:41:37,Southern Owens Valley,LAA at Alabama Water Temp,86.6
2021-07-18 01:41:37,Southern Owens Valley,LAA at Cotton. Water Temp,74.7
2021-07-18 01:41:37,Southern Owens Valley,Haiwee LAA #1 Current Flow,66.3
2021-07-18 01:41:37,Southern Owens Valley,Haiwee LAA #2 Current Flow,41.9
2021-07-18 01:41:37,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-18 01:41:37,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-18 01:41:37,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2021-07-18 01:41:37,Lower Owens River Project,LORP Intake Flow,91.0
2021-07-18 01:41:37,Lower Owens River Project,LORP at Mazourka Canyon Road,68.0
2021-07-18 01:41:37,Lower Owens River Project,LORP at Reinhackle Springs,59.0
2021-07-18 01:41:37,Lower Owens River Project,LORP Above Pumpstation,37.0
2021-07-18 01:41:37,Lower Owens River Project,LORP At Pump Station Discharge Flow,34.0
2021-07-18 01:41:37,Southern District,Haiwee LAA #2 Current Flow,41.9
2021-07-18 01:41:37,Southern District,Haiwee LAA #1 Current Flow,66.3
2021-07-18 01:41:37,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-18 01:41:37,Southern District,LAA #2 Flow at Fairmont Res.,58.1
2021-07-18 01:41:37,Southern District,Bouquet Reservoir Inflow,31.3
2021-07-18 01:41:37,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-18 01:41:37,Southern District,LAA #1 at Soledad Flow,56.6
2021-07-18 01:41:37,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-18 01:41:37,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,27.5
2021-07-18 01:41:37,Northern Owens Valley,Pleasant Valley Outflow,222.1
2021-07-18 01:41:37,Northern Owens Valley,Baker Ck. At LA Station Flow,3.0
2021-07-18 01:41:37,Northern Owens Valley,Big Pine Ck. USGS Flow,47.0
2021-07-18 01:41:37,Northern Owens Valley,O.R. Below Big Pine,196.3
2021-07-18 01:41:37,Northern Owens Valley,Fish Springs At RR Flow,25.2
2021-07-18 01:41:37,Northern Owens Valley,Bishop Creek Through Plant 6,76.3
2021-07-18 01:41:37,Northern Owens Valley,Bishop Creek Around Plant 6,4.4
2021-07-18 01:41:38,Mono Basin,Mono Lk. Elevation,6380.4
2021-07-18 01:41:38,Mono Basin,Grant Lk. Elevation,7105.5
2021-07-18 01:41:38,Long Valley,Long Valley Elevation,6765.7
2021-07-18 01:41:38,Southern Owens Valley,LAA at Alabama Level,4.1
2021-07-18 01:41:38,Southern Owens Valley,LAA at Cottonwood Level,6.8
2021-07-18 01:41:38,Southern Owens Valley,N. Haiwee Elevation,3757.0
2021-07-18 01:41:38,Southern Owens Valley,S. Haiwee Reservoir Elevation,3724.2
2021-07-18 01:41:38,Southern District,S. Haiwee Reservoir Elevation,3724.2
2021-07-18 01:41:38,Southern District,Fairmont Reservoir Elevation,3026.6
2021-07-18 01:41:38,Southern District,Bouquet Reservoir Elevation,2987.6
2021-07-18 01:41:38,Northern Owens Valley,Pleasant Valley Elevation,4384.7
2021-07-18 02:41:37,Mono Basin,Lee Vining Intake Above Flow,23.3
2021-07-18 02:41:37,Mono Basin,Lee Vining Intake Below Flow,25.3
2021-07-18 02:41:37,Mono Basin,Walker Ck. Above Conduit Flow,2.0
2021-07-18 02:41:37,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2021-07-18 02:41:37,Mono Basin,Walker Ck. Under Conduit Flow,2.0
2021-07-18 02:41:37,Mono Basin,Parker Ck. Under Conduit Flow,11.0
2021-07-18 02:41:37,Mono Basin,Parker Ck. Above Conduit Flow,11.0
2021-07-18 02:41:37,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-18 02:41:37,Mono Basin,Mono Gate 1 Return Ditch Flow,39.1
2021-07-18 02:41:37,Mono Basin,Grant Lk. Outflow,51.3
2021-07-18 02:41:37,Mono Basin,Rush Ck. at Damsite Flow,7.6
2021-07-18 02:41:37,Mono Basin,Flow to West Portal,0.0
2021-07-18 02:41:37,Long Valley,East Portal Flow,11.0
2021-07-18 02:41:37,Long Valley,OR Below EP Flow,59.0
2021-07-18 02:41:37,Long Valley,Hot Ck.at Hwy. Flow,3.0
