date,district,source,value
2020-09-03 00:32:50,Southern Owens Valley,Tinemaha Reservoir Outflow,473.7
2020-09-03 00:32:50,Southern Owens Valley,Indep. Ck. At Junction Flow,43.9
2020-09-03 00:32:50,Southern Owens Valley,LAA at Alabama Flow,458.0
2020-09-03 00:32:50,Southern Owens Valley,Cottonwood Ck. At LAA Flow,1.0
2020-09-03 00:32:50,Southern Owens Valley,LAA at Cottonwood Flow,431.0
2020-09-03 00:32:50,Southern Owens Valley,Haiwee LAA #1 Current Flow,146.2
2020-09-03 00:32:50,Southern Owens Valley,Haiwee LAA #2 Current Flow,264.0
2020-09-03 00:32:50,Southern Owens Valley,Reinhackel Flow,1.9
2020-09-03 00:32:50,Southern Owens Valley,Lubkin Spillgate Outflow,10.9
2020-09-03 00:32:50,Southern Owens Valley,Cartago Spillgate Outflow,16.3
2020-09-03 00:32:50,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,29.3
2020-09-03 00:32:50,Northern Owens Valley,Pleasant Valley Outflow,548.7
2020-09-03 00:32:50,Northern Owens Valley,Baker Ck. At LA Station Flow,4.0
2020-09-03 00:32:50,Northern Owens Valley,Big Pine Ck. USGS Flow,27.8
2020-09-03 00:32:50,Northern Owens Valley,O.R. Below Big Pine,489.7
2020-09-03 00:32:50,Northern Owens Valley,Fish Springs At RR Flow,18.6
2020-09-03 00:32:50,Northern Owens Valley,Tinemaha Reservoir Outflow,473.7
2020-09-03 00:32:50,Northern Owens Valley,Bishop Creek Through Plant 6,69.5
2020-09-03 00:32:50,Northern Owens Valley,Bishop Creek Around Plant 6,4.2
2020-09-03 00:32:50,Long Valley,East Portal Flow,13.0
2020-09-03 00:32:50,Long Valley,OR Below EP Flow,61.0
2020-09-03 00:32:50,Long Valley,Hot Ck.at Hwy. Flow,5.0
2020-09-03 00:32:50,Long Valley,McGee Ck. Lower Sta. Flow,8.1
2020-09-03 00:32:50,Long Valley,Long Valley Current Outflow,664.4
2020-09-03 00:32:50,Long Valley,Rock Ck. Div. Flow,0.0
2020-09-03 00:32:50,Long Valley,Upper Gorge Total Release,35.1
2020-09-03 00:32:50,Long Valley,Release at Middle Gorge,0.0
2020-09-03 00:32:50,Southern District,Haiwee LAA #2 Current Flow,264.0
2020-09-03 00:32:50,Southern District,Haiwee LAA #1 Current Flow,146.2
2020-09-03 00:32:50,Southern District,LAA #1 Flow at Fairmont Reservoir,138.1
2020-09-03 00:32:50,Southern District,LAA #2 Flow at Fairmont Res.,276.5
2020-09-03 00:32:50,Southern District,Bouquet Reservoir Inflow,19.7
2020-09-03 00:32:50,Southern District,Bouquet Reservoir Outflow,0.5
2020-09-03 00:32:50,Southern District,LAA #1 at Soledad Flow,130.4
2020-09-03 00:32:50,Southern District,LAA #2 at Soledad Flow,269.0
2020-09-03 00:32:50,Lower Owens River Project,LORP Intake Flow,70.0
2020-09-03 00:32:50,Lower Owens River Project,LORP at Mazourka Canyon Road,56.0
2020-09-03 00:32:50,Lower Owens River Project,LORP at Reinhackle Springs,58.0
2020-09-03 00:32:50,Lower Owens River Project,LORP Above Pumpstation,44.0
2020-09-03 00:32:50,Lower Owens River Project,LORP At Pump Station Discharge Flow,33.0
2020-09-03 00:32:50,Mono Basin,Lee Vining Intake Above Flow,26.6
2020-09-03 00:32:50,Mono Basin,Lee Vining Intake Below Flow,21.8
2020-09-03 00:32:50,Mono Basin,Walker Ck. Above Conduit Flow,2.0
2020-09-03 00:32:50,Mono Basin,L.V. Conduit Below Intake Flow,0.6
2020-09-03 00:32:50,Mono Basin,Walker Ck. Under Conduit Flow,2.0
2020-09-03 00:32:50,Mono Basin,Parker Ck. Under Conduit Flow,8.0
2020-09-03 00:32:50,Mono Basin,Parker Ck. Above Conduit Flow,8.0
2020-09-03 00:32:50,Mono Basin,Grant Lk. Spill Flow,0.0
2020-09-03 00:32:50,Mono Basin,Mono Gate 1 Return Ditch Flow,34.1
2020-09-03 00:32:50,Mono Basin,Grant Lk. Outflow,45.5
2020-09-03 00:32:50,Mono Basin,Rush Ck. at Damsite Flow,13.9
2020-09-03 00:32:50,Mono Basin,Flow to West Portal,0.0
2020-09-03 00:32:51,Southern Owens Valley,LAA at Alabama Level,8.2
2020-09-03 00:32:51,Southern Owens Valley,LAA at Alabama Water Temp,71.2
2020-09-03 00:32:51,Southern Owens Valley,LAA at Cottonwood Level,9.2
2020-09-03 00:32:51,Southern Owens Valley,LAA at Cotton. Water Temp,72.2
2020-09-03 00:32:51,Southern Owens Valley,N. Haiwee Elevation,3756.8
2020-09-03 00:32:51,Southern Owens Valley,S. Haiwee Reservoir Elevation,3726.2
2020-09-03 00:32:51,Northern Owens Valley,Pleasant Valley Elevation,4383.4
2020-09-03 00:32:51,Long Valley,Long Valley Elevation,6765.7
2020-09-03 00:32:51,Southern District,S. Haiwee Reservoir Elevation,3726.2
2020-09-03 00:32:51,Southern District,Fairmont Reservoir Elevation,3028.0
2020-09-03 00:32:51,Southern District,Bouquet Reservoir Elevation,2983.5
2020-09-03 00:32:51,Mono Basin,Mono Lk. Elevation,6381.4
2020-09-03 00:32:51,Mono Basin,Grant Lk. Elevation,7120.6
2020-09-03 01:32:50,Southern Owens Valley,Tinemaha Reservoir Outflow,473.6
2020-09-03 01:32:50,Southern Owens Valley,Indep. Ck. At Junction Flow,43.9
2020-09-03 01:32:50,Southern Owens Valley,LAA at Alabama Flow,458.0
2020-09-03 01:32:50,Southern Owens Valley,Cottonwood Ck. At LAA Flow,1.0
2020-09-03 01:32:50,Southern Owens Valley,LAA at Cottonwood Flow,431.0
2020-09-03 01:32:50,Southern Owens Valley,Haiwee LAA #1 Current Flow,141.1
2020-09-03 01:32:50,Southern Owens Valley,Haiwee LAA #2 Current Flow,265.0
2020-09-03 01:32:50,Southern Owens Valley,Reinhackel Flow,1.9
2020-09-03 01:32:50,Southern Owens Valley,Lubkin Spillgate Outflow,10.9
2020-09-03 01:32:50,Southern Owens Valley,Cartago Spillgate Outflow,16.2
2020-09-03 01:32:50,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,29.3
2020-09-03 01:32:50,Northern Owens Valley,Pleasant Valley Outflow,548.3
2020-09-03 01:32:50,Northern Owens Valley,Baker Ck. At LA Station Flow,4.0
2020-09-03 01:32:50,Northern Owens Valley,Big Pine Ck. USGS Flow,27.8
2020-09-03 01:32:50,Northern Owens Valley,O.R. Below Big Pine,489.7
2020-09-03 01:32:50,Northern Owens Valley,Fish Springs At RR Flow,18.7
2020-09-03 01:32:50,Northern Owens Valley,Tinemaha Reservoir Outflow,473.6
2020-09-03 01:32:50,Northern Owens Valley,Bishop Creek Through Plant 6,71.2
2020-09-03 01:32:50,Northern Owens Valley,Bishop Creek Around Plant 6,4.7
2020-09-03 01:32:50,Long Valley,East Portal Flow,13.0
2020-09-03 01:32:50,Long Valley,OR Below EP Flow,61.0
2020-09-03 01:32:50,Long Valley,Hot Ck.at Hwy. Flow,5.0
2020-09-03 01:32:50,Long Valley,McGee Ck. Lower Sta. Flow,8.1
2020-09-03 01:32:50,Long Valley,Long Valley Current Outflow,217.5
2020-09-03 01:32:50,Long Valley,Rock Ck. Div. Flow,0.0
2020-09-03 01:32:50,Long Valley,Upper Gorge Total Release,35.0
2020-09-03 01:32:50,Long Valley,Release at Middle Gorge,0.0
2020-09-03 01:32:50,Southern District,Haiwee LAA #2 Current Flow,265.0
2020-09-03 01:32:50,Southern District,Haiwee LAA #1 Current Flow,141.1
2020-09-03 01:32:50,Southern District,LAA #1 Flow at Fairmont Reservoir,140.7
2020-09-03 01:32:50,Southern District,LAA #2 Flow at Fairmont Res.,277.1
2020-09-03 01:32:50,Southern District,Bouquet Reservoir Inflow,18.2
2020-09-03 01:32:50,Southern District,Bouquet Reservoir Outflow,0.5
2020-09-03 01:32:50,Southern District,LAA #1 at Soledad Flow,130.4
2020-09-03 01:32:50,Southern District,LAA #2 at Soledad Flow,269.0
2020-09-03 01:32:50,Lower Owens River Project,LORP Intake Flow,70.0
2020-09-03 01:32:50,Lower Owens River Project,LORP at Mazourka Canyon Road,57.0
2020-09-03 01:32:50,Lower Owens River Project,LORP at Reinhackle Springs,59.0
2020-09-03 01:32:50,Lower Owens River Project,LORP Above Pumpstation,43.0
2020-09-03 01:32:50,Lower Owens River Project,LORP At Pump Station Discharge Flow,33.0
2020-09-03 01:32:50,Mono Basin,Lee Vining Intake Above Flow,26.6
2020-09-03 01:32:50,Mono Basin,Lee Vining Intake Below Flow,21.8
2020-09-03 01:32:50,Mono Basin,Walker Ck. Above Conduit Flow,2.0
