date,district,source,value
2021-10-18 00:40:21,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-10-18 00:40:21,Southern District,Haiwee LAA #1 Current Flow,0.0
2021-10-18 00:40:21,Southern District,LAA #1 Flow at Fairmont Reservoir,0.5
2021-10-18 00:40:21,Southern District,LAA #2 Flow at Fairmont Res.,45.3
2021-10-18 00:40:21,Southern District,Bouquet Reservoir Inflow,0.3
2021-10-18 00:40:21,Southern District,Bouquet Reservoir Outflow,33.5
2021-10-18 00:40:21,Southern District,LAA #1 at Soledad Flow,3.1
2021-10-18 00:40:21,Southern District,LAA #2 at Soledad Flow,0.0
2021-10-18 00:40:21,Mono Basin,Lee Vining Intake Above Flow,13.9
2021-10-18 00:40:21,Mono Basin,Lee Vining Intake Below Flow,15.8
2021-10-18 00:40:21,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2021-10-18 00:40:21,Mono Basin,L.V. Conduit Below Intake Flow,0.4
2021-10-18 00:40:21,Mono Basin,Walker Ck. Under Conduit Flow,2.0
2021-10-18 00:40:21,Mono Basin,Parker Ck. Under Conduit Flow,3.0
2021-10-18 00:40:21,Mono Basin,Parker Ck. Above Conduit Flow,2.0
2021-10-18 00:40:21,Mono Basin,Grant Lk. Spill Flow,0.0
2021-10-18 00:40:21,Mono Basin,Mono Gate 1 Return Ditch Flow,27.3
2021-10-18 00:40:21,Mono Basin,Grant Lk. Outflow,95.5
2021-10-18 00:40:21,Mono Basin,Rush Ck. at Damsite Flow,18.4
2021-10-18 00:40:21,Mono Basin,Flow to West Portal,60.3
2021-10-18 00:40:21,Southern Owens Valley,Tinemaha Reservoir Outflow,261.1
2021-10-18 00:40:21,Southern Owens Valley,Indep. Ck. At Junction Flow,1.3
2021-10-18 00:40:21,Southern Owens Valley,LAA at Alabama Flow,270.0
2021-10-18 00:40:21,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-10-18 00:40:21,Southern Owens Valley,LAA at Cottonwood Flow,289.0
2021-10-18 00:40:21,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2021-10-18 00:40:21,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-10-18 00:40:21,Southern Owens Valley,Reinhackel Flow,1.7
2021-10-18 00:40:21,Southern Owens Valley,Lubkin Spillgate Outflow,31.7
2021-10-18 00:40:21,Southern Owens Valley,Cartago Spillgate Outflow,74.6
2021-10-18 00:40:21,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.8
2021-10-18 00:40:21,Northern Owens Valley,Pleasant Valley Outflow,225.3
2021-10-18 00:40:21,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-10-18 00:40:21,Northern Owens Valley,Big Pine Ck. USGS Flow,15.2
2021-10-18 00:40:21,Northern Owens Valley,O.R. Below Big Pine,231.4
2021-10-18 00:40:21,Northern Owens Valley,Fish Springs At RR Flow,37.2
2021-10-18 00:40:21,Northern Owens Valley,Tinemaha Reservoir Outflow,261.1
2021-10-18 00:40:21,Northern Owens Valley,Bishop Creek Through Plant 6,47.8
2021-10-18 00:40:21,Northern Owens Valley,Bishop Creek Around Plant 6,2.1
2021-10-18 00:40:21,Lower Owens River Project,LORP Intake Flow,46.0
2021-10-18 00:40:21,Lower Owens River Project,LORP at Mazourka Canyon Road,53.0
2021-10-18 00:40:21,Lower Owens River Project,LORP at Reinhackle Springs,53.0
2021-10-18 00:40:21,Lower Owens River Project,LORP Above Pumpstation,42.0
2021-10-18 00:40:21,Lower Owens River Project,LORP At Pump Station Discharge Flow,33.0
2021-10-18 00:40:21,Long Valley,East Portal Flow,76.0
2021-10-18 00:40:21,Long Valley,OR Below EP Flow,124.0
2021-10-18 00:40:21,Long Valley,Hot Ck.at Hwy. Flow,3.0
2021-10-18 00:40:21,Long Valley,McGee Ck. Lower Sta. Flow,6.8
2021-10-18 00:40:21,Long Valley,Long Valley Current Outflow,144.7
2021-10-18 00:40:21,Long Valley,Rock Ck. Div. Flow,0.0
