date,district,source,value
2021-07-01 00:41:23,Long Valley,East Portal Flow,12.0
2021-07-01 00:41:23,Long Valley,OR Below EP Flow,59.0
2021-07-01 00:41:23,Long Valley,Hot Ck.at Hwy. Flow,10.0
2021-07-01 00:41:23,Long Valley,McGee Ck. Lower Sta. Flow,12.3
2021-07-01 00:41:23,Long Valley,Long Valley Current Outflow,77.8
2021-07-01 00:41:23,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-01 00:41:23,Long Valley,Upper Gorge Total Release,65.0
2021-07-01 00:41:23,Long Valley,Release at Middle Gorge,0.0
2021-07-01 00:41:23,Mono Basin,Lee Vining Intake Above Flow,28.0
2021-07-01 00:41:23,Mono Basin,Lee Vining Intake Below Flow,30.4
2021-07-01 00:41:23,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 00:41:23,Mono Basin,L.V. Conduit Below Intake Flow,0.2
2021-07-01 00:41:23,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 00:41:23,Mono Basin,Parker Ck. Under Conduit Flow,17.0
2021-07-01 00:41:23,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 00:41:23,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 00:41:23,Mono Basin,Mono Gate 1 Return Ditch Flow,70.2
2021-07-01 00:41:23,Mono Basin,Grant Lk. Outflow,76.6
2021-07-01 00:41:23,Mono Basin,Rush Ck. at Damsite Flow,20.1
2021-07-01 00:41:23,Mono Basin,Flow to West Portal,0.0
2021-07-01 00:41:23,Southern Owens Valley,Tinemaha Reservoir Outflow,175.4
2021-07-01 00:41:23,Southern Owens Valley,Indep. Ck. At Junction Flow,6.1
2021-07-01 00:41:23,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-01 00:41:23,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 00:41:23,Southern Owens Valley,LAA at Cottonwood Flow,175.0
2021-07-01 00:41:23,Southern Owens Valley,Haiwee LAA #1 Current Flow,29.9
2021-07-01 00:41:23,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 00:41:23,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 00:41:23,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 00:41:23,Southern Owens Valley,Cartago Spillgate Outflow,5.4
2021-07-01 00:41:23,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.4
2021-07-01 00:41:23,Northern Owens Valley,Pleasant Valley Outflow,249.4
2021-07-01 00:41:23,Northern Owens Valley,Baker Ck. At LA Station Flow,3.6
2021-07-01 00:41:23,Northern Owens Valley,Big Pine Ck. USGS Flow,24.6
2021-07-01 00:41:23,Northern Owens Valley,O.R. Below Big Pine,254.0
2021-07-01 00:41:23,Northern Owens Valley,Fish Springs At RR Flow,12.4
2021-07-01 00:41:23,Northern Owens Valley,Tinemaha Reservoir Outflow,175.4
2021-07-01 00:41:23,Northern Owens Valley,Bishop Creek Through Plant 6,105.9
2021-07-01 00:41:23,Northern Owens Valley,Bishop Creek Around Plant 6,3.8
2021-07-01 00:41:23,Lower Owens River Project,LORP Intake Flow,90.0
2021-07-01 00:41:23,Lower Owens River Project,LORP at Mazourka Canyon Road,76.0
2021-07-01 00:41:23,Lower Owens River Project,LORP at Reinhackle Springs,55.0
2021-07-01 00:41:23,Lower Owens River Project,LORP Above Pumpstation,51.0
2021-07-01 00:41:23,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2021-07-01 00:41:23,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 00:41:23,Southern District,Haiwee LAA #1 Current Flow,29.9
2021-07-01 00:41:23,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 00:41:23,Southern District,LAA #2 Flow at Fairmont Res.,23.3
2021-07-01 00:41:23,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 00:41:23,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 00:41:23,Southern District,LAA #1 at Soledad Flow,6.2
2021-07-01 00:41:23,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 00:41:24,Long Valley,Long Valley Elevation,6766.8
2021-07-01 00:41:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-01 00:41:24,Mono Basin,Grant Lk. Elevation,7107.4
2021-07-01 00:41:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-01 00:41:24,Southern Owens Valley,LAA at Alabama Water Temp,75.7
2021-07-01 00:41:24,Southern Owens Valley,LAA at Cottonwood Level,7.2
2021-07-01 00:41:24,Southern Owens Valley,LAA at Cotton. Water Temp,72.6
2021-07-01 00:41:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 00:41:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3724.9
2021-07-01 00:41:24,Northern Owens Valley,Pleasant Valley Elevation,4384.8
2021-07-01 00:41:24,Southern District,S. Haiwee Reservoir Elevation,3724.9
2021-07-01 00:41:24,Southern District,Fairmont Reservoir Elevation,3027.9
2021-07-01 00:41:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-01 01:41:24,Long Valley,East Portal Flow,12.0
2021-07-01 01:41:24,Long Valley,OR Below EP Flow,58.0
2021-07-01 01:41:24,Long Valley,Hot Ck.at Hwy. Flow,10.0
2021-07-01 01:41:24,Long Valley,McGee Ck. Lower Sta. Flow,12.3
2021-07-01 01:41:24,Long Valley,Long Valley Elevation,6766.8
2021-07-01 01:41:24,Long Valley,Long Valley Current Outflow,77.5
2021-07-01 01:41:24,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-01 01:41:24,Long Valley,Upper Gorge Total Release,65.0
2021-07-01 01:41:24,Long Valley,Release at Middle Gorge,0.0
2021-07-01 01:41:24,Mono Basin,Lee Vining Intake Above Flow,28.0
2021-07-01 01:41:24,Mono Basin,Lee Vining Intake Below Flow,30.4
2021-07-01 01:41:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-01 01:41:24,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-01 01:41:24,Mono Basin,L.V. Conduit Below Intake Flow,0.2
2021-07-01 01:41:24,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-01 01:41:24,Mono Basin,Parker Ck. Under Conduit Flow,17.0
2021-07-01 01:41:24,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-01 01:41:24,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-01 01:41:24,Mono Basin,Mono Gate 1 Return Ditch Flow,70.3
2021-07-01 01:41:24,Mono Basin,Grant Lk. Elevation,7107.4
2021-07-01 01:41:24,Mono Basin,Grant Lk. Outflow,77.7
2021-07-01 01:41:24,Mono Basin,Rush Ck. at Damsite Flow,20.1
2021-07-01 01:41:24,Mono Basin,Flow to West Portal,0.0
2021-07-01 01:41:24,Southern Owens Valley,Tinemaha Reservoir Outflow,175.4
2021-07-01 01:41:24,Southern Owens Valley,Indep. Ck. At Junction Flow,6.1
2021-07-01 01:41:24,Southern Owens Valley,LAA at Alabama Flow,147.0
2021-07-01 01:41:24,Southern Owens Valley,LAA at Alabama Level,4.9
2021-07-01 01:41:24,Southern Owens Valley,LAA at Alabama Water Temp,74.3
2021-07-01 01:41:24,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-01 01:41:24,Southern Owens Valley,LAA at Cottonwood Flow,175.0
2021-07-01 01:41:24,Southern Owens Valley,LAA at Cottonwood Level,7.2
2021-07-01 01:41:24,Southern Owens Valley,LAA at Cotton. Water Temp,72.6
2021-07-01 01:41:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-01 01:41:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3724.9
2021-07-01 01:41:24,Southern Owens Valley,Haiwee LAA #1 Current Flow,30.9
2021-07-01 01:41:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-01 01:41:24,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-01 01:41:24,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-01 01:41:24,Southern Owens Valley,Cartago Spillgate Outflow,6.0
2021-07-01 01:41:24,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.6
2021-07-01 01:41:24,Northern Owens Valley,Pleasant Valley Elevation,4384.7
2021-07-01 01:41:24,Northern Owens Valley,Pleasant Valley Outflow,248.6
2021-07-01 01:41:24,Northern Owens Valley,Baker Ck. At LA Station Flow,3.6
2021-07-01 01:41:24,Northern Owens Valley,Big Pine Ck. USGS Flow,24.6
2021-07-01 01:41:24,Northern Owens Valley,O.R. Below Big Pine,254.0
2021-07-01 01:41:24,Northern Owens Valley,Fish Springs At RR Flow,12.2
2021-07-01 01:41:24,Northern Owens Valley,Tinemaha Reservoir Outflow,175.4
2021-07-01 01:41:24,Northern Owens Valley,Bishop Creek Through Plant 6,105.9
2021-07-01 01:41:24,Northern Owens Valley,Bishop Creek Around Plant 6,3.8
2021-07-01 01:41:24,Lower Owens River Project,LORP Intake Flow,90.0
2021-07-01 01:41:24,Lower Owens River Project,LORP at Mazourka Canyon Road,77.0
2021-07-01 01:41:24,Lower Owens River Project,LORP at Reinhackle Springs,56.0
2021-07-01 01:41:24,Lower Owens River Project,LORP Above Pumpstation,51.0
2021-07-01 01:41:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2021-07-01 01:41:24,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-01 01:41:24,Southern District,S. Haiwee Reservoir Elevation,3724.9
2021-07-01 01:41:24,Southern District,Haiwee LAA #1 Current Flow,30.9
2021-07-01 01:41:24,Southern District,Fairmont Reservoir Elevation,3027.9
2021-07-01 01:41:24,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-01 01:41:24,Southern District,LAA #2 Flow at Fairmont Res.,23.6
2021-07-01 01:41:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-01 01:41:24,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-01 01:41:24,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-01 01:41:24,Southern District,LAA #1 at Soledad Flow,6.2
2021-07-01 01:41:24,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-01 02:41:23,Long Valley,East Portal Flow,11.0
2021-07-01 02:41:23,Long Valley,OR Below EP Flow,58.0
2021-07-01 02:41:23,Long Valley,Hot Ck.at Hwy. Flow,10.0
2021-07-01 02:41:23,Long Valley,McGee Ck. Lower Sta. Flow,12.3
2021-07-01 02:41:23,Long Valley,Long Valley Current Outflow,77.5
2021-07-01 02:41:23,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-01 02:41:23,Long Valley,Upper Gorge Total Release,65.0
2021-07-01 02:41:23,Long Valley,Release at Middle Gorge,0.0
