date,district,source,value
2019-05-28 00:35:34,Lower Owens River Project,LORP Intake Flow,65.0
2019-05-28 00:35:34,Lower Owens River Project,LORP at Mazourka Canyon Road,59.0
2019-05-28 00:35:34,Lower Owens River Project,LORP at Reinhackle Springs,80.0
2019-05-28 00:35:34,Lower Owens River Project,LORP Above Pumpstation,116.0
2019-05-28 00:35:34,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2019-05-28 00:35:34,Southern District,Haiwee LAA #2 Current Flow,242.1
2019-05-28 00:35:34,Southern District,Haiwee LAA #1 Current Flow,375.4
2019-05-28 00:35:34,Southern District,LAA #1 Flow at Fairmont Reservoir,349.3
2019-05-28 00:35:34,Southern District,LAA #2 Flow at Fairmont Res.,255.0
2019-05-28 00:35:34,Southern District,Bouquet Reservoir Inflow,83.6
2019-05-28 00:35:34,Southern District,Bouquet Reservoir Outflow,0.5
2019-05-28 00:35:34,Southern District,LAA #1 at Soledad Flow,369.6
2019-05-28 00:35:34,Southern District,LAA #2 at Soledad Flow,134.1
2019-05-28 00:35:34,Southern Owens Valley,Tinemaha Reservoir Outflow,448.5
2019-05-28 00:35:34,Southern Owens Valley,Indep. Ck. At Junction Flow,26.4
2019-05-28 00:35:34,Southern Owens Valley,LAA at Alabama Flow,540.0
2019-05-28 00:35:34,Southern Owens Valley,Cottonwood Ck. At LAA Flow,77.0
2019-05-28 00:35:34,Southern Owens Valley,LAA at Cottonwood Flow,623.0
2019-05-28 00:35:34,Southern Owens Valley,Haiwee LAA #1 Current Flow,375.4
2019-05-28 00:35:34,Southern Owens Valley,Haiwee LAA #2 Current Flow,242.1
2019-05-28 00:35:34,Southern Owens Valley,Reinhackel Flow,1.8
2019-05-28 00:35:34,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2019-05-28 00:35:34,Southern Owens Valley,Cartago Spillgate Outflow,28.7
2019-05-28 00:35:34,Long Valley,East Portal Flow,13.0
2019-05-28 00:35:34,Long Valley,OR Below EP Flow,70.0
