date,district,source,value
2020-12-15 00:34:02,Long Valley,East Portal Flow,60.0
2020-12-15 00:34:02,Long Valley,OR Below EP Flow,108.0
2020-12-15 00:34:02,Long Valley,Hot Ck.at Hwy. Flow,9.0
2020-12-15 00:34:02,Long Valley,McGee Ck. Lower Sta. Flow,8.0
2020-12-15 00:34:02,Long Valley,Long Valley Current Outflow,0.0
2020-12-15 00:34:02,Long Valley,Rock Ck. Div. Flow,0.0
2020-12-15 00:34:02,Long Valley,Upper Gorge Total Release,50.0
2020-12-15 00:34:02,Long Valley,Release at Middle Gorge,0.0
2020-12-15 00:34:02,Southern District,Haiwee LAA #2 Current Flow,185.7
2020-12-15 00:34:02,Southern District,Haiwee LAA #1 Current Flow,0.0
2020-12-15 00:34:02,Southern District,LAA #1 Flow at Fairmont Reservoir,0.5
2020-12-15 00:34:02,Southern District,LAA #2 Flow at Fairmont Res.,158.8
2020-12-15 00:34:02,Southern District,Bouquet Reservoir Inflow,64.1
2020-12-15 00:34:02,Southern District,Bouquet Reservoir Outflow,0.7
2020-12-15 00:34:02,Southern District,LAA #1 at Soledad Flow,0.2
2020-12-15 00:34:02,Southern District,LAA #2 at Soledad Flow,80.3
2020-12-15 00:34:02,Lower Owens River Project,LORP Intake Flow,43.0
2020-12-15 00:34:02,Lower Owens River Project,LORP at Mazourka Canyon Road,40.0
2020-12-15 00:34:02,Lower Owens River Project,LORP at Reinhackle Springs,42.0
2020-12-15 00:34:02,Lower Owens River Project,LORP Above Pumpstation,54.0
2020-12-15 00:34:02,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2020-12-15 00:34:02,Southern Owens Valley,Tinemaha Reservoir Outflow,185.0
2020-12-15 00:34:02,Southern Owens Valley,Indep. Ck. At Junction Flow,2.4
2020-12-15 00:34:02,Southern Owens Valley,LAA at Alabama Flow,198.0
2020-12-15 00:34:02,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2020-12-15 00:34:02,Southern Owens Valley,LAA at Cottonwood Flow,245.0
2020-12-15 00:34:02,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2020-12-15 00:34:02,Southern Owens Valley,Haiwee LAA #2 Current Flow,185.7
2020-12-15 00:34:02,Southern Owens Valley,Reinhackel Flow,1.6
2020-12-15 00:34:02,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
