date,district,source,value
2019-04-23 08:20:09,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 08:20:09,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 08:50:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 08:50:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 09:20:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 09:20:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 09:50:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 09:50:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 10:20:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 10:20:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 10:50:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 10:50:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 11:20:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 11:20:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 11:50:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 11:50:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 12:20:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 12:20:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 12:50:07,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 12:50:07,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 13:20:08,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 13:20:08,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 13:50:08,Southern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 13:50:08,Northern Owens Valley,Tinemaha Elevation,3862.7
2019-04-23 14:05:06,Long Valley,East Portal Flow,12.0
2019-04-23 14:05:06,Long Valley,OR Below EP Flow,65.0
2019-04-23 14:05:06,Long Valley,Hot Ck.at Hwy. Flow,20.0
2019-04-23 14:05:06,Long Valley,McGee Ck. Lower Sta. Flow,24.6
2019-04-23 14:05:06,Long Valley,Long Valley Current Outflow,657.7
2019-04-23 14:05:06,Long Valley,Rock Ck. Div. Flow,1.5
2019-04-23 14:05:06,Long Valley,Upper Gorge at TRS,13.5
2019-04-23 14:05:06,Mono Basin,Lee Vining Intake Above Flow,35.0
2019-04-23 14:05:06,Mono Basin,Lee Vining Intake Below Flow,31.8
2019-04-23 14:05:06,Mono Basin,Walker Ck. Above Conduit Flow,6.0
2019-04-23 14:05:06,Mono Basin,L.V. Conduit Below Intake Flow,2.7
2019-04-23 14:05:06,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2019-04-23 14:05:06,Mono Basin,Parker Ck. Under Conduit Flow,13.0
2019-04-23 14:05:06,Mono Basin,Parker Ck. Above Conduit Flow,12.0
2019-04-23 14:05:06,Mono Basin,Grant Lk. Spill Flow,0.0
2019-04-23 14:05:06,Mono Basin,Mono Gate 1 Return Ditch Flow,41.8
2019-04-23 14:05:06,Mono Basin,Grant Lk. Outflow,56.4
2019-04-23 14:05:06,Mono Basin,Rush Ck. at Damsite Flow,80.1
2019-04-23 14:05:06,Mono Basin,Flow to West Portal,0.0
2019-04-23 14:05:06,Southern Owens Valley,Tinemaha Reservoir Outflow,601.5
2019-04-23 14:05:06,Southern Owens Valley,Indep. Ck. At Junction Flow,13.6
2019-04-23 14:05:06,Southern Owens Valley,LAA at Alabama Flow,678.0
2019-04-23 14:05:06,Southern Owens Valley,Cottonwood Ck. At LAA Flow,48.0
2019-04-23 14:05:06,Southern Owens Valley,LAA at Cottonwood Flow,710.0
2019-04-23 14:05:06,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2019-04-23 14:05:06,Southern Owens Valley,Haiwee LAA #2 Current Flow,271.6
2019-04-23 14:05:06,Southern Owens Valley,Reinhackel Flow,1.6
2019-04-23 14:05:06,Southern Owens Valley,Lubkin Spillgate Outflow,18.1
2019-04-23 14:05:06,Southern Owens Valley,Cartago Spillgate Outflow,72.7
2019-04-23 14:05:06,Southern District,Haiwee LAA #2 Current Flow,271.6
2019-04-23 14:05:06,Southern District,Haiwee LAA #1 Current Flow,0.0
2019-04-23 14:05:06,Southern District,LAA #1 Flow at Fairmont Reservoir,308.1
2019-04-23 14:05:06,Southern District,LAA #2 Flow at Fairmont Res.,285.6
2019-04-23 14:05:06,Southern District,Bouquet Reservoir Inflow,0.2
2019-04-23 14:05:06,Southern District,Bouquet Reservoir Outflow,0.5
