date,district,source,value
2018-08-16 00:30:38,Southern District,Haiwee LAA #2 Current Flow,270.6
2018-08-16 00:30:38,Southern District,Haiwee LAA #1 Current Flow,352.8
2018-08-16 00:30:38,Southern District,LAA #1 Flow at Fairmont Reservoir,388.1
2018-08-16 00:30:38,Southern District,LAA #2 Flow at Fairmont Res.,281.8
2018-08-16 00:30:38,Southern District,Bouquet Reservoir Inflow,0.2
2018-08-16 00:30:38,Southern District,Bouquet Reservoir Outflow,0.5
2018-08-16 00:30:38,Southern District,LAA #1 at Soledad Flow,382.8
2018-08-16 00:30:38,Southern District,LAA #2 at Soledad Flow,256.6
2018-08-16 00:30:38,Long Valley,East Portal Flow,36.0
2018-08-16 00:30:38,Long Valley,OR Below EP Flow,115.0
2018-08-16 00:30:38,Long Valley,Hot Ck.at Hwy. Flow,15.0
2018-08-16 00:30:38,Long Valley,McGee Ck. Lower Sta. Flow,23.4
2018-08-16 00:30:38,Long Valley,Long Valley Current Outflow,496.2
2018-08-16 00:30:38,Long Valley,Rock Ck. Div. Flow,1.8
2018-08-16 00:30:38,Long Valley,Upper Gorge at TRS,99.8
2018-08-16 00:30:38,Lower Owens River Project,LORP Intake Flow,75.0
2018-08-16 00:30:38,Lower Owens River Project,LORP at Mazourka Canyon Road,60.0
2018-08-16 00:30:38,Lower Owens River Project,LORP at Reinhackle Springs,47.0
2018-08-16 00:30:38,Lower Owens River Project,LORP Above Pumpstation,41.0
2018-08-16 00:30:38,Lower Owens River Project,LORP At Pump Station Discharge Flow,33.0
2018-08-16 00:30:38,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,46.5
2018-08-16 00:30:38,Northern Owens Valley,Pleasant Valley Outflow,512.0
2018-08-16 00:30:38,Northern Owens Valley,Baker Ck. At LA Station Flow,3.9
2018-08-16 00:30:38,Northern Owens Valley,Big Pine Ck. USGS Flow,45.0
2018-08-16 00:30:38,Northern Owens Valley,O.R. Below Big Pine,524.7
2018-08-16 00:30:38,Northern Owens Valley,Fish Springs At RR Flow,34.3
2018-08-16 00:30:38,Northern Owens Valley,Tinemaha Reservoir Outflow,505.0
2018-08-16 00:30:38,Northern Owens Valley,Bishop Creek Through Plant 6,147.3
2018-08-16 00:30:38,Northern Owens Valley,Bishop Creek Around Plant 6,2.5
2018-08-16 00:30:38,Mono Basin,Lee Vining Intake Above Flow,70.9
2018-08-16 00:30:38,Mono Basin,Lee Vining Intake Below Flow,65.6
2018-08-16 00:30:38,Mono Basin,Walker Ck. Above Conduit Flow,6.0
2018-08-16 00:30:38,Mono Basin,L.V. Conduit Below Intake Flow,0.8
2018-08-16 00:30:38,Mono Basin,Walker Ck. Under Conduit Flow,6.0
2018-08-16 00:30:38,Mono Basin,Parker Ck. Under Conduit Flow,15.0
2018-08-16 00:30:38,Mono Basin,Parker Ck. Above Conduit Flow,16.0
2018-08-16 00:30:38,Mono Basin,Grant Lk. Spill Flow,0.0
