date,district,source,value
2024-12-11 00:32:50,Mono Basin,Lee Vining Intake Above Flow,34.3
2024-12-11 00:32:50,Mono Basin,Lee Vining Intake Below Flow,17.3
2024-12-11 00:32:50,Mono Basin,Mono Lk. Elevation,6382.5
2024-12-11 00:32:50,Mono Basin,Walker Ck. Above Conduit Flow,2.0
2024-12-11 00:32:50,Mono Basin,L.V. Conduit Below Intake Flow,28.2
2024-12-11 00:32:50,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2024-12-11 00:32:50,Mono Basin,Parker Ck. Under Conduit Flow,4.0
2024-12-11 00:32:50,Mono Basin,Parker Ck. Above Conduit Flow,4.0
2024-12-11 00:32:50,Mono Basin,Grant Lk. Spill Flow,0.0
2024-12-11 00:32:50,Mono Basin,Mono Gate 1 Return Ditch Flow,25.2
2024-12-11 00:32:50,Mono Basin,Grant Lk. Elevation,7120.9
2024-12-11 00:32:50,Mono Basin,Grant Lk. Outflow,63.4
2024-12-11 00:32:50,Mono Basin,Rush Ck. at Damsite Flow,53.9
2024-12-11 00:32:50,Mono Basin,Flow to West Portal,36.5
2024-12-11 00:32:50,Long Valley,East Portal Flow,50.0
2024-12-11 00:32:50,Long Valley,OR Below EP Flow,108.0
2024-12-11 00:32:50,Long Valley,Hot Ck.at Hwy. Flow,7.0
2024-12-11 00:32:50,Long Valley,McGee Ck. Lower Sta. Flow,9.7
2024-12-11 00:32:50,Long Valley,Long Valley Elevation,6765.4
2024-12-11 00:32:50,Long Valley,Long Valley Current Outflow,0.0
2024-12-11 00:32:50,Long Valley,Rock Ck. Div. Flow,0.1
2024-12-11 00:32:50,Long Valley,Upper Gorge Total Release,56.3
2024-12-11 00:32:50,Long Valley,Release at Middle Gorge,0.0
2024-12-11 00:32:50,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,45.4
2024-12-11 00:32:50,Northern Owens Valley,Pleasant Valley Elevation,4380.4
2024-12-11 00:32:50,Northern Owens Valley,Pleasant Valley Outflow,125.0
2024-12-11 00:32:50,Northern Owens Valley,Baker Ck. At LA Station Flow,7.5
2024-12-11 00:32:50,Northern Owens Valley,Big Pine Ck. USGS Flow,15.1
2024-12-11 00:32:50,Northern Owens Valley,O.R. Below Big Pine,245.8
2024-12-11 00:32:50,Northern Owens Valley,Fish Springs At RR Flow,30.9
