date,district,source,value
2023-12-07 00:35:03,Mono Basin,Lee Vining Intake Above Flow,27.7
2023-12-07 00:35:03,Mono Basin,Lee Vining Intake Below Flow,32.8
2023-12-07 00:35:03,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2023-12-07 00:35:03,Mono Basin,L.V. Conduit Below Intake Flow,0.0
2023-12-07 00:35:03,Mono Basin,Walker Ck. Under Conduit Flow,4.0
2023-12-07 00:35:03,Mono Basin,Parker Ck. Under Conduit Flow,6.0
2023-12-07 00:35:03,Mono Basin,Parker Ck. Above Conduit Flow,6.0
2023-12-07 00:35:03,Mono Basin,Grant Lk. Spill Flow,0.0
2023-12-07 00:35:03,Mono Basin,Mono Gate 1 Return Ditch Flow,27.1
2023-12-07 00:35:03,Mono Basin,Grant Lk. Outflow,21.7
2023-12-07 00:35:03,Mono Basin,Rush Ck. at Damsite Flow,10.7
2023-12-07 00:35:03,Mono Basin,Flow to West Portal,0.0
2023-12-07 00:35:03,Long Valley,East Portal Flow,13.0
2023-12-07 00:35:03,Long Valley,OR Below EP Flow,76.0
2023-12-07 00:35:03,Long Valley,Hot Ck.at Hwy. Flow,15.0
2023-12-07 00:35:03,Long Valley,McGee Ck. Lower Sta. Flow,17.4
2023-12-07 00:35:03,Long Valley,Long Valley Current Outflow,237.4
2023-12-07 00:35:03,Long Valley,Rock Ck. Div. Flow,2.8
2023-12-07 00:35:03,Long Valley,Upper Gorge Total Release,55.1
2023-12-07 00:35:03,Long Valley,Release at Middle Gorge,0.0
2023-12-07 00:35:03,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,53.4
2023-12-07 00:35:03,Northern Owens Valley,Pleasant Valley Outflow,469.4
2023-12-07 00:35:03,Northern Owens Valley,Baker Ck. At LA Station Flow,10.4
2023-12-07 00:35:03,Northern Owens Valley,Big Pine Ck. USGS Flow,22.0
2023-12-07 00:35:03,Northern Owens Valley,O.R. Below Big Pine,509.4
2023-12-07 00:35:03,Northern Owens Valley,Fish Springs At RR Flow,48.1
2023-12-07 00:35:03,Northern Owens Valley,Tinemaha Reservoir Outflow,531.1
2023-12-07 00:35:03,Northern Owens Valley,Bishop Creek Through Plant 6,70.7
2023-12-07 00:35:03,Northern Owens Valley,Bishop Creek Around Plant 6,3.8
2023-12-07 00:35:03,Southern Owens Valley,Tinemaha Reservoir Outflow,531.1
2023-12-07 00:35:03,Southern Owens Valley,Indep. Ck. At Junction Flow,5.2
2023-12-07 00:35:03,Southern Owens Valley,LAA at Alabama Flow,519.0
2023-12-07 00:35:03,Southern Owens Valley,Cottonwood Ck. At LAA Flow,11.0
2023-12-07 00:35:03,Southern Owens Valley,LAA at Cottonwood Flow,556.0
2023-12-07 00:35:03,Southern Owens Valley,Haiwee LAA #1 Current Flow,227.7
2023-12-07 00:35:03,Southern Owens Valley,Haiwee LAA #2 Current Flow,262.0
2023-12-07 00:35:03,Southern Owens Valley,Reinhackel Flow,2.3
2023-12-07 00:35:03,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2023-12-07 00:35:03,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2023-12-07 00:35:03,Southern Owens Valley,Lone Pine Creek Flow,5.3
2023-12-07 00:35:03,Lower Owens River Project,LORP Intake Flow,50.0
2023-12-07 00:35:03,Lower Owens River Project,LORP at Mazourka Canyon Road,68.0
2023-12-07 00:35:03,Lower Owens River Project,LORP at Reinhackle Springs,83.0
2023-12-07 00:35:03,Lower Owens River Project,LORP Above Pumpstation,76.0
2023-12-07 00:35:03,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2023-12-07 00:35:03,Southern District,Haiwee LAA #2 Current Flow,262.0
2023-12-07 00:35:03,Southern District,Haiwee LAA #1 Current Flow,227.7
2023-12-07 00:35:03,Southern District,LAA #1 Flow at Fairmont Reservoir,229.1
2023-12-07 00:35:03,Southern District,LAA #2 Flow at Fairmont Res.,286.4
2023-12-07 00:35:03,Southern District,Bouquet Reservoir Inflow,185.5
2023-12-07 00:35:03,Southern District,Bouquet Reservoir Outflow,0.7
2023-12-07 00:35:03,Southern District,LAA #1 at Soledad Flow,157.6
2023-12-07 00:35:03,Southern District,LAA #2 at Soledad Flow,157.5
2023-12-07 00:35:04,Mono Basin,Mono Lk. Elevation,6382.7
2023-12-07 00:35:04,Mono Basin,Grant Lk. Elevation,7124.3
2023-12-07 00:35:04,Long Valley,Long Valley Elevation,6776.0
2023-12-07 00:35:04,Northern Owens Valley,Pleasant Valley Elevation,4379.5
2023-12-07 00:35:04,Southern Owens Valley,LAA at Alabama Level,8.7
2023-12-07 00:35:04,Southern Owens Valley,LAA at Alabama Water Temp,44.2
2023-12-07 00:35:04,Southern Owens Valley,LAA at Cottonwood Level,9.5
2023-12-07 00:35:04,Southern Owens Valley,LAA at Cotton. Water Temp,45.0
2023-12-07 00:35:04,Southern Owens Valley,N. Haiwee Elevation,3757.0
2023-12-07 00:35:04,Southern Owens Valley,S. Haiwee Reservoir Elevation,3739.8
2023-12-07 00:35:04,Southern District,S. Haiwee Reservoir Elevation,3739.8
2023-12-07 00:35:04,Southern District,Fairmont Reservoir Elevation,3026.0
2023-12-07 00:35:04,Southern District,Bouquet Reservoir Elevation,2981.3
2023-12-07 01:20:04,Northern Owens Valley,Tinemaha Elevation,3863.9
2023-12-07 01:20:04,Southern Owens Valley,Tinemaha Elevation,3863.9
2023-12-07 01:35:03,Mono Basin,Lee Vining Intake Above Flow,27.7
2023-12-07 01:35:03,Mono Basin,Lee Vining Intake Below Flow,32.8
2023-12-07 01:35:03,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2023-12-07 01:35:03,Mono Basin,L.V. Conduit Below Intake Flow,0.0
2023-12-07 01:35:03,Mono Basin,Walker Ck. Under Conduit Flow,4.0
2023-12-07 01:35:03,Mono Basin,Parker Ck. Under Conduit Flow,6.0
2023-12-07 01:35:03,Mono Basin,Parker Ck. Above Conduit Flow,6.0
2023-12-07 01:35:03,Mono Basin,Grant Lk. Spill Flow,0.0
2023-12-07 01:35:03,Mono Basin,Mono Gate 1 Return Ditch Flow,26.6
2023-12-07 01:35:03,Mono Basin,Grant Lk. Outflow,22.2
2023-12-07 01:35:03,Mono Basin,Rush Ck. at Damsite Flow,10.7
2023-12-07 01:35:03,Mono Basin,Flow to West Portal,0.0
2023-12-07 01:35:03,Long Valley,East Portal Flow,13.0
2023-12-07 01:35:03,Long Valley,OR Below EP Flow,75.0
2023-12-07 01:35:03,Long Valley,Hot Ck.at Hwy. Flow,15.0
2023-12-07 01:35:03,Long Valley,McGee Ck. Lower Sta. Flow,17.4
2023-12-07 01:35:03,Long Valley,Long Valley Current Outflow,280.0
2023-12-07 01:35:03,Long Valley,Rock Ck. Div. Flow,2.8
2023-12-07 01:35:03,Long Valley,Upper Gorge Total Release,54.8
2023-12-07 01:35:03,Long Valley,Release at Middle Gorge,0.0
2023-12-07 01:35:03,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,53.4
2023-12-07 01:35:03,Northern Owens Valley,Pleasant Valley Outflow,469.2
2023-12-07 01:35:03,Northern Owens Valley,Baker Ck. At LA Station Flow,10.4
2023-12-07 01:35:03,Northern Owens Valley,Big Pine Ck. USGS Flow,22.0
2023-12-07 01:35:03,Northern Owens Valley,O.R. Below Big Pine,508.1
2023-12-07 01:35:03,Northern Owens Valley,Fish Springs At RR Flow,48.1
2023-12-07 01:35:03,Northern Owens Valley,Tinemaha Reservoir Outflow,529.4
2023-12-07 01:35:03,Northern Owens Valley,Bishop Creek Through Plant 6,70.7
2023-12-07 01:35:03,Northern Owens Valley,Bishop Creek Around Plant 6,3.8
2023-12-07 01:35:03,Southern Owens Valley,Tinemaha Reservoir Outflow,529.4
