date,district,source,value
2023-10-17 00:34:17,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,53.0
2023-10-17 00:34:17,Northern Owens Valley,Baker Ck. At LA Station Flow,14.3
2023-10-17 00:34:17,Northern Owens Valley,Big Pine Ck. USGS Flow,24.9
2023-10-17 00:34:17,Northern Owens Valley,O.R. Below Big Pine,277.9
2023-10-17 00:34:17,Northern Owens Valley,Fish Springs At RR Flow,29.6
2023-10-17 00:34:17,Northern Owens Valley,Tinemaha Reservoir Outflow,278.0
2023-10-17 00:34:17,Southern Owens Valley,Tinemaha Reservoir Outflow,278.0
2023-10-17 00:34:17,Southern Owens Valley,Indep. Ck. At Junction Flow,6.3
2023-10-17 00:34:17,Southern Owens Valley,LAA at Alabama Flow,110.0
2023-10-17 00:34:17,Southern Owens Valley,Cottonwood Ck. At LAA Flow,16.0
2023-10-17 00:34:17,Southern Owens Valley,LAA at Cottonwood Flow,68.0
2023-10-17 00:34:17,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.1
2023-10-17 00:34:17,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2023-10-17 00:34:17,Southern Owens Valley,Reinhackel Flow,2.4
2023-10-17 00:34:17,Southern Owens Valley,Lubkin Spillgate Outflow,33.3
2023-10-17 00:34:17,Southern Owens Valley,Cartago Spillgate Outflow,81.8
2023-10-17 00:34:17,Southern Owens Valley,Lone Pine Creek Flow,11.2
2023-10-17 00:34:17,Lower Owens River Project,LORP Intake Flow,190.0
2023-10-17 00:34:17,Lower Owens River Project,LORP at Mazourka Canyon Road,194.0
2023-10-17 00:34:17,Lower Owens River Project,LORP at Reinhackle Springs,118.0
2023-10-17 00:34:17,Lower Owens River Project,LORP Above Pumpstation,129.0
2023-10-17 00:34:17,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2023-10-17 00:34:17,Southern District,Haiwee LAA #2 Current Flow,0.0
2023-10-17 00:34:17,Southern District,Haiwee LAA #1 Current Flow,0.1
2023-10-17 00:34:18,Mono Basin,Lee Vining Intake Above Flow,113.5
2023-10-17 00:34:18,Mono Basin,Lee Vining Intake Below Flow,118.7
2023-10-17 00:34:18,Mono Basin,Mono Lk. Elevation,6382.8
2023-10-17 00:34:18,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2023-10-17 00:34:18,Mono Basin,L.V. Conduit Below Intake Flow,0.7
2023-10-17 00:34:18,Mono Basin,Walker Ck. Under Conduit Flow,6.0
2023-10-17 00:34:18,Mono Basin,Parker Ck. Under Conduit Flow,9.0
2023-10-17 00:34:18,Mono Basin,Parker Ck. Above Conduit Flow,10.0
2023-10-17 00:34:18,Mono Basin,Grant Lk. Spill Flow,0.0
2023-10-17 00:34:18,Mono Basin,Mono Gate 1 Return Ditch Flow,26.0
