date,district,source,value
2024-11-13 00:32:25,Mono Basin,Lee Vining Intake Above Flow,23.5
2024-11-13 00:32:25,Mono Basin,Lee Vining Intake Below Flow,19.1
2024-11-13 00:32:25,Mono Basin,Walker Ck. Above Conduit Flow,2.0
2024-11-13 00:32:25,Mono Basin,L.V. Conduit Below Intake Flow,16.5
2024-11-13 00:32:25,Mono Basin,Walker Ck. Under Conduit Flow,2.0
2024-11-13 00:32:25,Mono Basin,Parker Ck. Under Conduit Flow,4.0
2024-11-13 00:32:25,Mono Basin,Parker Ck. Above Conduit Flow,4.0
2024-11-13 00:32:25,Mono Basin,Grant Lk. Spill Flow,0.0
2024-11-13 00:32:25,Mono Basin,Mono Gate 1 Return Ditch Flow,29.1
2024-11-13 00:32:25,Mono Basin,Grant Lk. Outflow,69.3
2024-11-13 00:32:25,Mono Basin,Rush Ck. at Damsite Flow,3.8
2024-11-13 00:32:25,Mono Basin,Flow to West Portal,41.7
2024-11-13 00:32:25,Long Valley,East Portal Flow,55.0
2024-11-13 00:32:25,Long Valley,OR Below EP Flow,110.0
2024-11-13 00:32:25,Long Valley,Hot Ck.at Hwy. Flow,5.0
2024-11-13 00:32:25,Long Valley,McGee Ck. Lower Sta. Flow,9.4
2024-11-13 00:32:25,Long Valley,Long Valley Current Outflow,0.1
2024-11-13 00:32:25,Long Valley,Rock Ck. Div. Flow,0.0
2024-11-13 00:32:25,Long Valley,Upper Gorge Total Release,56.1
2024-11-13 00:32:25,Long Valley,Release at Middle Gorge,0.0
2024-11-13 00:32:25,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,46.3
2024-11-13 00:32:25,Northern Owens Valley,Pleasant Valley Outflow,246.5
2024-11-13 00:32:25,Northern Owens Valley,Baker Ck. At LA Station Flow,8.2
2024-11-13 00:32:25,Northern Owens Valley,Big Pine Ck. USGS Flow,19.1
2024-11-13 00:32:25,Northern Owens Valley,O.R. Below Big Pine,355.4
2024-11-13 00:32:25,Northern Owens Valley,Fish Springs At RR Flow,24.1
2024-11-13 00:32:25,Northern Owens Valley,Tinemaha Reservoir Outflow,400.7
2024-11-13 00:32:25,Northern Owens Valley,Bishop Creek Through Plant 6,58.8
2024-11-13 00:32:25,Northern Owens Valley,Bishop Creek Around Plant 6,3.8
2024-11-13 00:32:25,Southern Owens Valley,Tinemaha Reservoir Outflow,400.7
2024-11-13 00:32:25,Southern Owens Valley,Indep. Ck. At Junction Flow,2.8
2024-11-13 00:32:25,Southern Owens Valley,LAA at Alabama Flow,405.0
2024-11-13 00:32:25,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2024-11-13 00:32:25,Southern Owens Valley,LAA at Cottonwood Flow,428.0
2024-11-13 00:32:25,Southern Owens Valley,Haiwee LAA #1 Current Flow,217.4
2024-11-13 00:32:25,Southern Owens Valley,Haiwee LAA #2 Current Flow,101.3
2024-11-13 00:32:25,Southern Owens Valley,Reinhackel Flow,2.2
2024-11-13 00:32:25,Southern Owens Valley,Lubkin Spillgate Outflow,4.3
2024-11-13 00:32:25,Southern Owens Valley,Cartago Spillgate Outflow,27.0
2024-11-13 00:32:25,Southern Owens Valley,Lone Pine Creek Flow,4.1
2024-11-13 00:32:25,Lower Owens River Project,LORP Intake Flow,44.0
2024-11-13 00:32:25,Lower Owens River Project,LORP at Mazourka Canyon Road,55.0
2024-11-13 00:32:25,Lower Owens River Project,LORP at Reinhackle Springs,55.0
2024-11-13 00:32:25,Lower Owens River Project,LORP Above Pumpstation,38.0
2024-11-13 00:32:25,Lower Owens River Project,LORP At Pump Station Discharge Flow,31.0
2024-11-13 00:32:25,Southern District,Haiwee LAA #2 Current Flow,101.3
2024-11-13 00:32:25,Southern District,Haiwee LAA #1 Current Flow,217.4
2024-11-13 00:32:25,Southern District,LAA #1 Flow at Fairmont Reservoir,219.8
2024-11-13 00:32:25,Southern District,LAA #2 Flow at Fairmont Res.,134.7
